0.005559841170907021	0.036343298852443695
0.0046242643147706985	0.03702636808156967
2.981722354888916e-05	0.0001553557813167572
3.522820770740509e-05	0.0006014816462993622
2.502650022506714e-05	0.0001189839094877243
2.6807188987731934e-05	0.00043746456503868103
2.8541311621665955e-05	0.00011714361608028412
2.6348978281021118e-05	0.0003363247960805893
2.5957822799682617e-05	0.0009651277214288712
2.872385084629059e-05	0.0009744875133037567
2.5939196348190308e-05	0.0001202952116727829
2.5428831577301025e-05	0.00011611916124820709
2.586841583251953e-05	0.00012092851102352142
2.473779022693634e-05	0.0001176297664642334
2.816319465637207e-05	0.00011721067130565643
2.8211623430252075e-05	0.00011602789163589478
2.8753653168678284e-05	0.00011504814028739929
2.6211142539978027e-05	0.00011673010885715485
2.88449227809906e-05	0.00011702068150043488
3.40975821018219e-05	0.00012002512812614441
2.5857239961624146e-05	0.00012147985398769379
2.603977918624878e-05	0.00012276135385036469
2.564862370491028e-05	0.00045456551015377045
2.643279731273651e-05	0.00045539624989032745
2.527981996536255e-05	0.000118231400847435
2.4965032935142517e-05	0.00011811219155788422
2.6850029826164246e-05	0.0001169797033071518
2.6980414986610413e-05	0.00011717155575752258
2.929382026195526e-05	0.00011582672595977783
2.707354724407196e-05	0.00011662021279335022
2.7844682335853577e-05	0.00011591799557209015
2.4886801838874817e-05	0.00011702068150043488
2.619810402393341e-05	0.00011562742292881012
2.4477019906044006e-05	0.00012500397861003876
2.5756657123565674e-05	0.00011477619409561157
2.4998560547828674e-05	0.00011552125215530396
2.6628375053405762e-05	0.00013349950313568115
2.555735409259796e-05	0.0001365654170513153
2.7973204851150513e-05	0.00011884421110153198
2.588704228401184e-05	0.00011544674634933472
2.516806125640869e-05	0.0001161079853773117
2.70698219537735e-05	0.00011608004570007324
2.6963651180267334e-05	0.0001161377876996994
2.5801360607147217e-05	0.00011944584548473358
2.582930028438568e-05	0.00011651962995529175
2.580694854259491e-05	0.00011546723544597626
2.668052911758423e-05	0.00011952407658100128
2.874433994293213e-05	0.0001169200986623764
2.6289373636245728e-05	0.0001148562878370285
2.47173011302948e-05	0.00011699274182319641
